record_id,submission_date,case_type,priority,old_predicted_days,optimized_predicted_days,actual_days,compliance_flag,bias_risk_score
416,2023-06-10,Standard,Low,379,25,18,0,0.03928995362733715
417,2024-08-02,Urgent,Medium,347,20,21,0,0.021068248780096246
418,2025-03-11,Standard,Medium,377,32,404,1,0.03372950292051431
419,2024-02-02,Standard,Low,392,30,33,0,0.05145946126351735
420,2023-10-04,Complex,Medium,379,20,380,0,0.059858503059957095
421,2025-03-26,Complex,Medium,328,27,25,0,0.043242987964016925
422,2025-07-04,Standard,Medium,390,31,388,0,0.07585361795403026
423,2024-05-18,Complex,Low,352,26,25,0,0.058445338210670675
424,2025-06-14,Standard,Low,368,22,25,0,0.06650481340116873
425,2024-01-27,Standard,Low,437,31,30,0,0.08629189246112305
426,2023-05-15,Standard,Low,447,25,331,0,0.08656885702726529
427,2023-07-14,Complex,Low,334,20,20,0,0.02035083123020981
428,2024-02-05,Standard,Low,478,18,27,0,0.062334474483264984
429,2024-10-01,Standard,Low,374,9,21,0,0.07166408610416601
430,2023-02-02,Standard,High,369,33,477,0,0.014585295326085114
431,2024-11-18,Complex,Low,355,19,29,0,0.08427698370589184
432,2024-04-04,Complex,Medium,402,28,32,0,0.018046986201133132
433,2025-08-12,Complex,Medium,499,19,25,0,0.07992794232748572
434,2025-06-01,Standard,Low,323,24,410,0,0.016146575662344943
435,2024-04-14,Complex,High,297,26,24,0,0.07417785368110012
436,2024-01-10,Standard,Medium,413,17,22,0,0.014814797888666376
437,2023-01-22,Complex,Low,428,28,246,0,0.03788293108584687
438,2025-01-19,Urgent,Medium,402,23,18,0,0.014351613347207193
439,2024-10-31,Standard,Low,429,26,24,0,0.02707150963266297
440,2023-02-07,Complex,Medium,343,31,24,0,0.09845147773534846
441,2023-08-18,Standard,Low,352,27,329,0,0.010767565606938367
442,2023-12-31,Standard,Medium,406,23,33,0,0.04064648264178882
443,2024-07-16,Standard,Low,487,33,27,0,0.06769193408855229
444,2024-03-13,Standard,Medium,428,23,339,0,0.009459857039728582
445,2025-02-14,Standard,Low,430,24,33,1,0.010903298741953338
446,2023-10-10,Complex,Medium,346,23,391,0,0.01432628725238746
447,2023-01-27,Standard,Medium,421,17,21,0,0.06449863780330232
448,2023-08-14,Complex,Low,340,17,30,0,0.09093369179792066
449,2023-10-04,Standard,Medium,488,21,26,0,0.08259894539686516
450,2025-03-08,Standard,Low,349,18,23,0,0.09830552393574918
451,2024-08-31,Complex,Medium,360,22,23,0,0.057813788459939376
452,2023-10-11,Standard,Low,326,28,23,0,0.09614773046181858
453,2025-05-28,Standard,Medium,404,21,403,0,0.030493416521545205
454,2025-08-17,Complex,Medium,402,25,23,0,0.04215045938460658
455,2024-04-25,Standard,Low,475,21,466,0,0.03960413679661297
456,2024-03-28,Standard,Low,438,36,26,0,0.00473574802789043
457,2025-04-08,Standard,Low,360,31,27,0,0.08297052685405584
458,2025-03-26,Urgent,Medium,443,22,421,0,0.0024718188692368637
459,2024-10-20,Complex,Low,337,25,28,0,0.07298762510850118
460,2024-05-30,Complex,Medium,364,17,365,0,0.040706478265526404
461,2024-06-30,Complex,Medium,405,22,26,0,0.0006247716076909105
462,2023-07-11,Standard,Low,343,20,26,0,0.028994690286279948
463,2023-02-18,Standard,Medium,453,27,23,0,0.03461276959188273
464,2024-05-26,Complex,Low,513,19,24,0,0.09647024710600155
465,2023-01-17,Standard,Low,385,32,22,0,0.06610790976074561
466,2023-06-21,Standard,Medium,367,23,21,0,0.05435715915061404
467,2023-08-08,Standard,Low,393,19,24,0,0.012705056420265804
468,2023-06-07,Standard,Low,372,24,21,0,0.03911043395128169
469,2024-04-21,Urgent,Medium,413,27,415,1,0.0035764353600368005
470,2023-02-15,Standard,Low,333,26,363,0,0.07616854184723676
471,2024-01-08,Standard,High,415,24,23,0,0.016277670219374787
472,2024-06-01,Standard,High,495,28,14,0,0.05944357009464011
473,2023-04-09,Urgent,Low,299,28,18,0,0.06993915382563186
474,2025-06-10,Standard,Low,341,28,21,0,0.03665091277069856
475,2025-01-14,Standard,Medium,377,22,30,1,0.06325931520994418
476,2023-02-06,Complex,Low,427,22,298,0,0.07642328616466826
477,2023-10-07,Complex,Low,444,22,24,0,0.01841237951059882
478,2023-12-15,Standard,Medium,440,21,24,0,0.060086032883748475
479,2024-05-11,Standard,Low,315,24,469,0,0.0733883135440869
480,2023-10-29,Standard,Medium,366,23,29,0,0.03570480894166259
481,2023-06-30,Standard,Low,354,32,426,0,0.016249115811654526
482,2024-08-29,Standard,Low,396,21,27,0,0.028611602112442347
483,2023-04-09,Standard,Low,400,19,19,0,0.0933074666839829
484,2024-11-30,Standard,High,331,27,451,0,0.035744795476593705
485,2025-09-19,Standard,Medium,378,24,26,0,0.010770058775888203
486,2023-04-26,Complex,Medium,429,20,20,1,0.008272650764932887
487,2023-07-10,Urgent,Low,368,27,22,0,0.018049506574384377
488,2023-09-10,Complex,Low,389,22,15,0,0.012751233568975173
489,2025-09-07,Standard,Low,484,31,26,0,0.04950436599571363
490,2025-07-16,Standard,Low,499,19,19,0,0.03475514441756089
491,2025-09-09,Urgent,Medium,291,21,19,0,0.08414056546832642
492,2023-06-10,Standard,Medium,405,24,30,0,0.08810785324312177
493,2023-09-13,Standard,Low,545,30,20,0,0.04732793878877798
494,2023-11-19,Standard,High,423,20,27,0,0.08885271045645945
495,2023-05-08,Complex,Low,400,25,29,0,0.04504616387310099
496,2023-01-18,Complex,High,465,18,28,0,0.06419621239453586
497,2025-03-03,Standard,Low,410,28,22,0,0.016253483264775083
498,2025-01-04,Standard,Low,435,20,21,0,0.005258256182187549
499,2024-07-19,Urgent,Low,389,27,19,0,0.016008517640479735
500,2024-07-23,Standard,Low,410,27,15,0,0.025184523584540642
501,2023-11-19,Complex,Medium,421,14,27,0,0.07509818930403454
502,2025-05-21,Complex,Low,443,25,455,0,0.01735052424614706
503,2024-11-16,Complex,Low,378,21,26,0,0.013065469553603205
504,2025-03-02,Standard,Medium,377,26,9,0,0.09276093791294487
505,2024-09-17,Standard,Medium,303,19,23,0,0.06888024223439419
506,2023-10-15,Standard,Medium,380,21,27,0,0.04733055857282806
507,2025-07-31,Complex,Low,447,29,30,0,0.009496839321575856
508,2025-05-03,Urgent,Medium,423,29,25,0,0.08517909115713562
509,2024-10-24,Standard,Medium,350,19,24,0,0.010825843078886444
510,2025-08-19,Standard,Low,304,32,363,0,0.061104653174285574
511,2024-09-30,Urgent,Low,392,11,25,0,0.06676764926214869
512,2023-06-04,Complex,Low,446,25,410,0,0.040013880514998726
513,2024-05-04,Complex,Low,376,17,20,0,0.09112167250045752
514,2024-01-21,Standard,Low,327,25,18,0,0.005070061170901941
515,2025-09-12,Standard,Low,370,22,19,0,0.08181169057986892
516,2025-02-23,Complex,Medium,416,18,25,0,0.05537943982581998
517,2023-04-14,Complex,Medium,462,20,17,0,0.061120372440761586
518,2025-07-17,Standard,High,387,20,396,0,0.09868255624823503
519,2024-01-28,Standard,Medium,452,24,30,0,0.05826478031178226
520,2025-03-21,Standard,Low,447,28,16,0,0.07970279855623931
521,2023-09-03,Standard,Medium,341,33,26,0,0.015353076571977077
522,2023-06-25,Standard,Medium,462,23,26,0,0.08092895921098178
523,2023-02-08,Urgent,Low,414,25,22,0,0.07610729072241665
524,2024-04-21,Standard,Medium,339,29,27,0,0.09681100733676849
525,2024-11-12,Complex,High,488,21,23,0,0.09357106349693206
526,2025-01-28,Standard,Medium,393,20,27,0,0.021398654551140553
527,2024-06-21,Complex,High,302,33,18,0,0.04649331292643282
528,2025-05-16,Urgent,Low,364,23,394,0,0.09114831781728534
529,2025-03-28,Standard,Low,352,25,434,0,0.06407650697076446
530,2025-07-09,Standard,Low,365,15,12,0,0.04637003942728701
531,2024-02-12,Standard,Medium,377,21,29,0,0.010893876160083072
532,2024-06-08,Standard,Medium,387,33,370,0,0.035175756723622956
533,2025-04-07,Complex,High,385,26,31,0,0.06652399491535792
534,2024-05-20,Urgent,Low,395,23,29,0,0.07769144819504971
535,2025-06-21,Standard,Low,429,30,18,0,0.04471669140092526
536,2025-04-04,Standard,Medium,362,15,26,0,0.005584449301108296
537,2023-02-05,Standard,Medium,459,21,393,1,0.06331721822695305
538,2024-11-15,Complex,Low,338,35,26,0,0.09215863922248833
539,2023-01-20,Standard,Low,430,23,374,0,0.04964107489054834
540,2023-11-17,Standard,Medium,482,23,20,0,0.0928424701289293
541,2025-02-14,Complex,Medium,391,29,17,0,0.0354100723662542
542,2024-05-26,Complex,Low,409,30,468,1,0.08863657699364193
543,2024-02-04,Standard,Low,351,17,316,0,0.07863397526321839
544,2024-10-15,Complex,High,374,26,23,0,0.09617415499400028
545,2025-08-29,Standard,Medium,478,32,20,0,0.0791021235210428
546,2025-06-01,Standard,Low,437,20,21,0,0.03214797496304687
547,2024-04-15,Complex,Low,420,22,18,0,0.09005675272993176
548,2023-05-23,Complex,Medium,303,24,27,0,0.0669731076461139
549,2023-04-02,Standard,Low,364,27,13,0,0.016206932574123725
550,2023-12-20,Standard,Low,486,16,28,0,0.004596507973936015
551,2025-04-13,Standard,Medium,420,8,23,0,0.03658456041482853
552,2025-03-10,Standard,Low,426,25,26,0,0.07868641497316775
553,2024-12-27,Standard,Medium,408,29,27,0,0.061821459544691926
554,2025-08-16,Standard,Low,369,22,24,0,0.0527127159729342
555,2025-05-03,Standard,Medium,416,20,22,0,0.00037276345902581554
556,2023-02-20,Complex,Low,323,23,29,0,0.04355007020987424
557,2024-10-26,Complex,Low,319,31,15,0,0.015772338872524883
558,2024-11-28,Complex,Low,363,20,30,0,0.045456739711318785
559,2024-07-28,Standard,High,409,26,18,1,0.09917703219878365
560,2023-07-09,Urgent,Medium,321,18,456,0,0.0879538823119929
561,2023-05-05,Complex,Low,406,18,31,0,0.031063060410658108
562,2023-05-30,Complex,Medium,350,28,35,0,0.05935073929629318
563,2023-11-10,Complex,Medium,357,32,24,0,0.050209523341391775
564,2024-07-23,Urgent,High,464,28,17,0,0.013004700521468283
565,2023-12-08,Standard,Low,401,13,398,0,0.09898065158151845
566,2023-11-01,Standard,Medium,354,21,23,0,0.04251751566132909
567,2024-11-22,Complex,Low,409,25,402,0,0.05056590370718294
568,2024-11-12,Complex,Low,326,24,25,0,0.064759931231094
569,2025-04-17,Complex,High,419,14,17,0,0.019154453313061794
570,2025-02-21,Standard,Medium,455,17,24,0,0.0222226602359603
571,2023-02-23,Standard,Low,433,19,19,0,0.01925584251964374
572,2024-03-19,Standard,Low,507,23,441,0,0.03844655434665284
573,2024-09-04,Urgent,Medium,303,14,15,0,0.019967695645772034
574,2025-09-19,Standard,Medium,406,27,20,0,0.09263959679423893
575,2023-09-21,Standard,Low,332,23,26,0,0.07143140463502409
576,2023-02-22,Standard,High,391,18,442,0,0.0897835569222976
577,2024-07-25,Standard,Low,400,24,31,0,0.08484841303101982
578,2024-09-11,Complex,Low,513,16,16,0,0.07031519515634316
579,2023-01-05,Complex,High,397,23,22,0,0.024274618907515935
580,2023-04-13,Complex,Low,396,14,20,0,0.06153188642864619
581,2023-07-15,Standard,Low,450,15,23,1,0.018629886063526734
582,2025-02-12,Complex,Medium,397,21,31,1,0.013247604851027762
583,2025-05-26,Standard,Medium,491,20,24,0,0.06325752419526064
584,2025-09-18,Complex,Low,433,25,403,0,0.06246255935383099
585,2025-06-02,Standard,High,441,23,380,0,0.015662214201948833
586,2023-12-16,Standard,Medium,306,34,16,0,0.035242769744793144
587,2023-02-16,Complex,Low,499,22,21,1,0.0066281173856829086
588,2025-05-16,Urgent,Medium,367,7,495,0,0.07157331136860524
589,2025-04-02,Standard,Low,399,13,25,0,0.09874956513975439
590,2025-07-24,Complex,Low,367,18,29,1,0.07399061554250343
591,2025-03-30,Standard,Medium,348,40,436,0,0.08441521695754413
592,2024-10-17,Standard,High,339,23,25,0,0.04763432422847194
593,2023-09-26,Standard,Low,405,29,20,0,0.009558408116675033
594,2024-01-05,Standard,Low,301,29,29,0,0.0726606522505303
595,2024-09-27,Standard,Low,387,17,24,0,0.025652020013081468
596,2023-04-16,Standard,Low,452,15,31,1,0.03882939532575296
597,2024-10-31,Standard,Low,431,27,31,0,0.07030992499618434
598,2024-10-20,Urgent,Low,421,12,17,0,0.09047845261955824
599,2024-10-18,Standard,Medium,355,28,378,0,0.04862490489992497
600,2023-04-30,Complex,Low,320,23,28,0,0.09616055730956617
601,2025-04-10,Standard,Low,452,27,23,0,0.05199035282940041
602,2025-02-25,Complex,Medium,377,25,28,0,0.012251044846314063
603,2024-08-26,Standard,Medium,395,25,21,0,0.051843374582539736
604,2023-02-27,Standard,Low,390,24,30,1,0.08606277059379673
605,2025-08-08,Standard,Low,433,25,24,1,0.053804513312431995
606,2023-12-12,Standard,Medium,492,24,28,0,0.07477553478624172
607,2025-01-10,Standard,Low,473,17,20,0,0.05479576118578754
608,2024-04-18,Complex,Low,283,22,25,0,0.054605456037290036
609,2023-04-27,Complex,Medium,384,34,28,0,0.02847609012972653
610,2025-04-09,Complex,Low,332,25,25,0,0.020126048455574665
611,2025-03-01,Complex,Low,446,29,26,0,0.027891879584465387
612,2023-05-07,Standard,Low,400,19,376,0,0.04408378909238132
613,2024-01-28,Standard,Low,430,18,419,0,0.08095901107066984
614,2025-06-26,Standard,Low,380,17,20,0,0.08289911073038604
615,2024-10-02,Standard,High,348,17,400,1,0.01633778160727181
616,2023-02-27,Standard,Low,356,15,21,0,0.05528549141543085
617,2024-09-25,Standard,Low,323,25,460,0,0.041602772296342794
618,2024-05-27,Standard,Low,336,22,15,0,0.057093572563816336
619,2025-01-20,Standard,High,326,28,24,0,0.06476233870170266
620,2025-03-12,Complex,Medium,348,22,23,0,0.027961199271885596
621,2023-04-06,Complex,Low,345,11,16,0,0.09192423819415915
622,2024-09-29,Standard,Medium,419,26,25,0,0.09354481550020176
623,2023-04-28,Urgent,Low,417,13,28,0,0.0105357742549279
624,2024-07-13,Urgent,Low,419,25,25,0,0.0703018481116219
625,2024-08-23,Standard,Low,458,20,27,0,0.0033232061694948413
626,2024-05-02,Standard,Low,396,25,21,0,0.004656379790728438
627,2023-08-25,Standard,Low,360,16,22,0,0.09577999140830219
628,2025-06-03,Urgent,Medium,510,27,397,0,0.06948531348703156
629,2025-06-15,Complex,Low,445,24,24,0,0.03245416298480499
630,2023-09-29,Standard,Medium,407,22,402,0,0.06698776677458906
631,2023-07-08,Standard,Low,404,15,371,1,0.08458350506536816
632,2025-09-25,Standard,Low,414,33,29,0,0.08709034764113038
633,2024-12-04,Standard,Low,389,19,20,0,0.002051977902416535
634,2024-03-22,Standard,High,406,25,22,0,0.08182280074102644
635,2024-08-03,Complex,Low,424,19,366,0,0.08532027150599326
636,2025-02-28,Complex,Medium,363,42,17,0,0.05955702048985262
637,2025-05-10,Complex,Low,318,24,31,0,0.04799038435500224
638,2023-09-04,Complex,Low,296,20,23,0,0.011099891719762656
639,2025-08-20,Complex,Low,444,27,304,0,0.023961383966889918
640,2023-03-17,Standard,Low,320,27,27,0,0.0490485119665424
641,2023-06-03,Complex,Low,423,25,318,0,0.08650797111735103
642,2024-10-17,Standard,Low,342,22,24,0,0.08031343567993231
643,2024-03-10,Complex,Medium,343,26,31,0,0.04959295809187364
644,2025-09-23,Standard,Low,364,23,21,0,0.0785627022830479
645,2023-03-27,Complex,Medium,409,23,378,0,0.07657333750164519
646,2024-11-27,Standard,Low,335,20,22,0,0.057901535136660735
647,2023-10-12,Standard,Medium,369,16,461,0,0.022032545343196677
648,2025-08-31,Standard,Medium,398,26,25,0,0.03480037687598495
649,2023-08-08,Standard,Low,339,27,22,0,0.016406455019241817
650,2023-03-10,Complex,Low,471,30,18,1,0.0007150506422759274
651,2023-02-16,Complex,Medium,313,24,26,0,0.008052543134143653
652,2023-04-04,Standard,Medium,389,22,29,0,0.07596256343931247
653,2025-01-19,Standard,Low,463,16,409,0,0.0033486150767497724
654,2025-08-15,Standard,Low,333,23,516,0,0.039985263881412506
655,2024-03-28,Standard,Medium,394,25,21,0,0.09857803316719528
656,2023-07-23,Standard,Low,406,14,27,0,0.07952392178102202
657,2025-06-30,Complex,Medium,359,29,25,0,0.07506176050391641
658,2023-08-06,Standard,Low,396,20,349,0,0.027470876797315358
659,2024-04-18,Standard,Low,428,23,24,0,0.06417302156108583
660,2024-03-07,Standard,Medium,376,26,423,0,0.0498711847684383
661,2023-12-07,Standard,Medium,438,23,21,0,0.062382440131834985
662,2024-07-04,Standard,Low,419,31,27,1,0.043581611899349705
663,2024-09-03,Complex,Low,370,27,364,0,0.053096304030313984
664,2023-10-16,Standard,Medium,456,23,22,1,0.09883962490176816
665,2023-09-11,Standard,Medium,362,8,20,0,0.03293128550079647
666,2025-01-03,Standard,Low,442,28,336,0,0.021645277348432967
667,2023-12-23,Standard,Medium,363,18,27,0,0.0448494442830723
668,2023-01-23,Standard,Medium,384,28,18,0,0.052432051060905295
669,2025-01-31,Urgent,Medium,391,26,17,0,0.008562883624372587
670,2024-06-05,Complex,Medium,416,23,15,0,0.08059720221785702
671,2025-01-27,Standard,Low,279,28,18,1,0.04220527876948926
672,2025-04-16,Standard,Medium,422,26,19,0,0.041318683383103266
673,2023-04-10,Standard,Medium,394,25,19,0,0.06588398446832631
674,2025-03-12,Standard,Low,414,15,21,0,0.07732443333486325
675,2023-06-29,Complex,Low,425,24,28,0,0.09859402697781369
676,2023-08-11,Complex,Low,419,17,23,0,0.017351969849525518
677,2025-06-24,Standard,Medium,299,18,27,0,0.034555568345357605
678,2025-01-31,Standard,Low,346,22,18,0,0.016825726873651393
679,2024-10-20,Standard,Medium,416,31,22,0,0.08808550282272588
680,2024-03-17,Complex,High,409,25,19,0,0.05484932386621832
681,2024-08-30,Complex,Medium,360,26,317,0,0.08524400957052837
682,2025-02-07,Standard,High,436,27,23,0,0.09852252910473494
683,2023-11-21,Standard,High,387,19,32,0,0.05502066808344759
684,2024-05-30,Complex,Low,444,16,20,0,0.011815181919071695
685,2023-01-16,Standard,Medium,460,15,18,0,0.03612677208966769
686,2025-03-02,Standard,Low,413,25,25,0,0.0036189297268663825
687,2023-12-02,Standard,Medium,427,28,449,1,0.08493009469362478
688,2025-01-28,Complex,Low,369,28,26,0,0.0017886941606900298
689,2023-09-15,Standard,High,444,19,23,0,0.05921849901299412
690,2024-05-11,Standard,Medium,410,30,23,0,0.010613328590735783
691,2025-09-14,Complex,Medium,385,34,20,0,0.0007557841394162268
692,2025-06-14,Standard,Low,339,27,22,0,0.02561504422614047
693,2023-06-09,Standard,Low,375,31,16,0,0.05518521930375623
694,2024-04-19,Standard,Medium,344,28,29,0,0.007508791220455469
695,2025-05-01,Standard,Low,438,22,30,0,0.06148878829801947
696,2024-10-25,Complex,Medium,461,20,28,0,0.06719922211374056
697,2025-06-26,Standard,Low,445,15,21,0,0.0969698100113452
698,2024-11-20,Standard,Medium,524,21,20,0,0.08995370803881228
699,2024-11-05,Standard,Low,376,22,428,0,0.05667911025788352
700,2024-01-15,Complex,Medium,429,22,19,0,0.07933648087099937
701,2024-06-28,Complex,Medium,340,23,378,0,0.0363641081646992
702,2025-07-17,Standard,Low,390,12,12,0,0.05857122160635567
703,2025-08-14,Standard,Low,326,27,21,0,0.04033541699365023
704,2024-11-21,Complex,Low,428,28,18,0,0.03370417617120576
705,2024-03-02,Standard,Medium,382,25,384,0,0.07276394858749435
706,2024-09-04,Complex,Medium,297,18,29,0,0.02966705442867459
707,2023-09-25,Complex,Medium,365,25,26,0,0.03805522700050772
708,2025-04-14,Complex,Medium,489,24,33,0,0.03671715710807795
709,2024-07-30,Standard,Low,420,26,24,0,0.0870403427186231
710,2024-02-21,Standard,Low,438,31,27,0,0.01704044699510011
711,2023-06-17,Complex,Low,406,23,16,0,0.038147579196564654
712,2025-04-21,Standard,Low,390,24,22,0,0.08878697917288222
713,2023-02-12,Standard,High,400,19,24,0,0.0015304425878583383
714,2024-07-09,Complex,Medium,412,28,19,0,0.09478669953281135
715,2023-10-12,Complex,Low,345,27,25,0,0.08989004197954836
716,2024-02-01,Standard,Medium,438,25,14,0,0.04178481464091152
717,2023-01-12,Standard,Medium,456,18,26,0,0.06530252804661295
718,2024-08-29,Standard,Low,390,20,21,0,0.09910666606220045
719,2023-10-29,Complex,Low,373,14,20,0,0.055494837706177684
720,2025-06-16,Urgent,Low,362,20,27,0,0.009689869144560838
721,2023-09-10,Standard,Medium,487,27,31,1,0.08536410135304116
722,2024-05-13,Standard,High,377,25,28,0,0.013415161455720815
723,2025-01-23,Complex,Medium,432,24,19,0,0.025727165560596302
724,2023-02-04,Standard,Low,390,31,27,0,0.08735153530592366
725,2024-12-27,Standard,Low,387,25,22,0,0.025602921183743632
726,2025-04-28,Urgent,Medium,361,21,29,0,0.0745085930652749
727,2023-03-31,Standard,Medium,351,20,25,0,0.04476736787588629
728,2025-02-14,Complex,Medium,436,22,357,0,0.0759748945632318
729,2024-08-27,Standard,Medium,350,21,22,0,0.023235224503918763
730,2025-07-10,Standard,Low,423,28,19,0,0.04195655249589018
731,2025-08-27,Complex,Medium,404,26,20,1,0.031816133859157006
732,2024-08-24,Standard,Medium,437,22,22,0,0.02490440419820348
733,2024-02-22,Urgent,Low,369,22,397,0,0.0314429865739676
734,2023-04-25,Standard,Medium,454,27,354,0,0.032299219889847186
735,2024-09-08,Standard,Low,392,29,21,0,0.09553781936563274
